policy_expert,t,action_expert,action_type_expert,k_expert,valid_expert,reward_expert,total_reward_expert,time_min_expert,minute_of_day_expert,m1_busy_expert,m2_busy_expert,stock_raw_expert,stock_p1_expert,stock_p2_inter_expert,stock_p2_expert,backlog_p1_expert,backlog_p2_expert,raw_incoming_expert,time_to_next_sell_expert,reward_last_step_expert,reward_week_expert,policy_ppo,action_ppo,action_type_ppo,k_ppo,valid_ppo,reward_ppo,total_reward_ppo,time_min_ppo,minute_of_day_ppo,m1_busy_ppo,m2_busy_ppo,stock_raw_ppo,stock_p1_ppo,stock_p2_inter_ppo,stock_p2_ppo,backlog_p1_ppo,backlog_p2_ppo,raw_incoming_ppo,time_to_next_sell_ppo,reward_last_step_ppo,reward_week_ppo,same_action
expert,0,200,WAIT,0,1,-0.2,-0.2,0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,ppo,53,PROD_P2_STEP1,4,1,20.0,20.0,0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,False
expert,1,200,WAIT,0,1,-0.2,-0.4,1,1,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-0.2,-0.2,ppo,200,WAIT,0,1,-0.2,19.8,1,1,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14,20.0,20.0,True
expert,2,200,WAIT,0,1,-0.2,-0.6000000000000001,2,2,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13,-0.2,-0.4,ppo,200,WAIT,0,1,-0.2,19.6,2,2,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13,-0.2,19.8,True
expert,3,200,WAIT,0,1,-0.2,-0.8,3,3,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12,-0.2,-0.6,ppo,200,WAIT,0,1,-0.2,19.400000000000002,3,3,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12,-0.2,19.6,True
expert,4,200,WAIT,0,1,-0.2,-1.0,4,4,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11,-0.2,-0.8,ppo,200,WAIT,0,1,-0.2,19.200000000000003,4,4,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11,-0.2,19.4,True
expert,5,200,WAIT,0,1,-0.2,-1.2,5,5,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10,-0.2,-1.0,ppo,200,WAIT,0,1,-0.2,19.000000000000004,5,5,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10,-0.2,19.2,True
expert,6,200,WAIT,0,1,-0.2,-1.4,6,6,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-0.2,-1.2,ppo,200,WAIT,0,1,-0.2,18.800000000000004,6,6,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-0.2,19.0,True
expert,7,200,WAIT,0,1,-0.2,-1.5999999999999999,7,7,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-0.2,-1.4,ppo,200,WAIT,0,1,-0.2,18.600000000000005,7,7,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-0.2,18.8,True
expert,8,200,WAIT,0,1,-0.2,-1.7999999999999998,8,8,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7,-0.2,-1.6,ppo,200,WAIT,0,1,-0.2,18.400000000000006,8,8,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7,-0.2,18.6,True
expert,9,200,WAIT,0,1,-0.2,-1.9999999999999998,9,9,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6,-0.2,-1.8,ppo,200,WAIT,0,1,-0.2,18.200000000000006,9,9,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6,-0.2,18.4,True
expert,10,200,WAIT,0,1,-0.2,-2.1999999999999997,10,10,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5,-0.2,-2.0,ppo,100,PROD_P2_STEP2,1,1,15.0,33.2,10,10,1,0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,5,-0.2,18.2,False
expert,11,200,WAIT,0,1,-0.2,-2.4,11,11,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4,-0.2,-2.2,ppo,200,WAIT,0,1,-0.2,33.0,11,11,1,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4,15.0,33.2,True
expert,12,200,WAIT,0,1,-0.2,-2.6,12,12,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-0.2,-2.4,ppo,200,WAIT,0,1,-0.2,32.8,12,12,1,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-0.2,33.0,True
expert,13,200,WAIT,0,1,-0.2,-2.8000000000000003,13,13,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-0.2,-2.6,ppo,200,WAIT,0,1,-0.2,32.599999999999994,13,13,1,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-0.2,32.8,True
expert,14,200,WAIT,0,1,-0.2,-3.0000000000000004,14,14,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.2,-2.8,ppo,200,WAIT,0,1,-0.2,32.39999999999999,14,14,1,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.2,32.6,True
expert,15,200,WAIT,0,1,-0.2,-3.2000000000000006,15,15,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.2,-3.0,ppo,200,WAIT,0,1,-0.2,32.19999999999999,15,15,1,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.2,32.4,True
expert,16,200,WAIT,0,1,-0.2,-3.400000000000001,16,16,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-0.2,-3.2,ppo,200,WAIT,0,1,-0.2,31.99999999999999,16,16,1,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-0.2,32.2,True
expert,17,200,WAIT,0,1,-0.2,-3.600000000000001,17,17,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13,-0.2,-3.4,ppo,200,WAIT,0,1,-0.2,31.79999999999999,17,17,1,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13,-0.2,32.0,True
expert,18,200,WAIT,0,1,-0.2,-3.800000000000001,18,18,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12,-0.2,-3.6,ppo,200,WAIT,0,1,-0.2,31.59999999999999,18,18,1,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12,-0.2,31.8,True
expert,19,200,WAIT,0,1,-0.2,-4.000000000000001,19,19,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11,-0.2,-3.8,ppo,200,WAIT,0,1,-0.2,31.39999999999999,19,19,1,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11,-0.2,31.6,True
expert,20,200,WAIT,0,1,-0.2,-4.200000000000001,20,20,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10,-0.2,-4.0,ppo,200,WAIT,0,1,-0.2,31.199999999999992,20,20,1,1,6.0,0.0,1.0,0.0,0.0,0.0,0.0,10,-0.2,31.4,True
expert,21,200,WAIT,0,1,-0.2,-4.400000000000001,21,21,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-0.2,-4.2,ppo,200,WAIT,0,1,-0.2,30.999999999999993,21,21,1,1,6.0,0.0,1.0,0.0,0.0,0.0,0.0,9,-0.2,31.2,True
expert,22,200,WAIT,0,1,-0.2,-4.600000000000001,22,22,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-0.2,-4.4,ppo,200,WAIT,0,1,-0.2,30.799999999999994,22,22,1,1,6.0,0.0,1.0,0.0,0.0,0.0,0.0,8,-0.2,31.0,True
expert,23,200,WAIT,0,1,-0.2,-4.800000000000002,23,23,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7,-0.2,-4.6,ppo,200,WAIT,0,1,-0.2,30.599999999999994,23,23,1,1,6.0,0.0,1.0,0.0,0.0,0.0,0.0,7,-0.2,30.8,True
expert,24,200,WAIT,0,1,-0.2,-5.000000000000002,24,24,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6,-0.2,-4.8,ppo,200,WAIT,0,1,-0.2,30.399999999999995,24,24,1,1,6.0,0.0,1.0,0.0,0.0,0.0,0.0,6,-0.2,30.6,True
expert,25,200,WAIT,0,1,-0.2,-5.200000000000002,25,25,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5,-0.2,-5.0,ppo,100,PROD_P2_STEP2,1,1,15.0,45.39999999999999,25,25,1,0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,5,-0.2,30.4,False
expert,26,200,WAIT,0,1,-0.2,-5.400000000000002,26,26,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4,-0.2,-5.2,ppo,200,WAIT,0,1,-0.2,45.19999999999999,26,26,1,1,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4,15.0,45.4,True
expert,27,200,WAIT,0,1,-0.2,-5.600000000000002,27,27,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-0.2,-5.4,ppo,200,WAIT,0,1,-0.2,44.999999999999986,27,27,1,1,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3,-0.2,45.2,True
expert,28,200,WAIT,0,1,-0.2,-5.8000000000000025,28,28,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-0.2,-5.6,ppo,200,WAIT,0,1,-0.2,44.79999999999998,28,28,1,1,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2,-0.2,45.0,True
expert,29,200,WAIT,0,1,-0.22,-6.020000000000002,29,29,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.2,-5.8,ppo,200,WAIT,0,1,-0.2,44.59999999999998,29,29,1,1,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.2,44.8,True
expert,30,150,ORDER_RAW,1,1,-1.0,-7.020000000000002,30,30,0,0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0,-0.22,-6.02,ppo,200,WAIT,0,1,-0.2,44.39999999999998,30,30,1,1,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0,-0.2,44.6,False
expert,31,50,PROD_P2_STEP1,1,1,5.0,-2.0200000000000022,31,31,0,0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,14,-1.0,-7.02,ppo,200,WAIT,0,1,-0.2,44.199999999999974,31,31,1,1,6.0,0.0,1.0,1.0,0.0,0.0,0.0,14,-0.2,44.4,False
expert,32,150,ORDER_RAW,1,1,-1.0,-3.0200000000000022,32,32,1,0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,13,5.0,-2.02,ppo,200,WAIT,0,1,-0.2,43.99999999999997,32,32,1,1,6.0,0.0,1.0,1.0,0.0,0.0,0.0,13,-0.2,44.2,False
expert,33,200,WAIT,0,1,-0.2,-3.2200000000000024,33,33,1,0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,12,-1.0,-3.02,ppo,200,WAIT,0,1,-0.2,43.79999999999997,33,33,1,1,6.0,0.0,1.0,1.0,0.0,0.0,0.0,12,-0.2,44.0,True
expert,34,200,WAIT,0,1,-0.2,-3.4200000000000026,34,34,1,0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,11,-0.2,-3.22,ppo,200,WAIT,0,1,-0.2,43.599999999999966,34,34,1,1,6.0,0.0,1.0,1.0,0.0,0.0,0.0,11,-0.2,43.8,True
expert,35,200,WAIT,0,1,-0.2,-3.6200000000000028,35,35,1,0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,10,-0.2,-3.42,ppo,200,WAIT,0,1,-0.2,43.39999999999996,35,35,1,1,6.0,0.0,1.0,1.0,0.0,0.0,0.0,10,-0.2,43.6,True
expert,36,200,WAIT,0,1,-0.2,-3.820000000000003,36,36,1,0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,9,-0.2,-3.62,ppo,200,WAIT,0,1,-0.2,43.19999999999996,36,36,1,1,6.0,0.0,1.0,1.0,0.0,0.0,0.0,9,-0.2,43.4,True
expert,37,200,WAIT,0,1,-0.2,-4.020000000000003,37,37,1,0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,8,-0.2,-3.82,ppo,200,WAIT,0,1,-0.2,42.99999999999996,37,37,1,1,6.0,0.0,1.0,1.0,0.0,0.0,0.0,8,-0.2,43.2,True
expert,38,200,WAIT,0,1,-0.2,-4.220000000000003,38,38,1,0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,7,-0.2,-4.02,ppo,200,WAIT,0,1,-0.2,42.799999999999955,38,38,1,1,6.0,0.0,1.0,1.0,0.0,0.0,0.0,7,-0.2,43.0,True
expert,39,200,WAIT,0,1,-0.2,-4.4200000000000035,39,39,1,0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,6,-0.2,-4.22,ppo,200,WAIT,0,1,-0.2,42.59999999999995,39,39,1,1,6.0,0.0,1.0,1.0,0.0,0.0,0.0,6,-0.2,42.8,True
expert,40,200,WAIT,0,1,-0.2,-4.620000000000004,40,40,1,0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,5,-0.2,-4.42,ppo,100,PROD_P2_STEP2,1,1,15.0,57.59999999999995,40,40,0,0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,5,-0.2,42.6,False
expert,41,100,PROD_P2_STEP2,1,1,15.0,10.379999999999995,41,41,0,0,9.0,0.0,1.0,0.0,0.0,1.0,2.0,4,-0.2,-4.62,ppo,1,PROD_P1,2,1,1.0,58.59999999999995,41,41,0,1,6.0,0.0,1.0,2.0,0.0,0.0,0.0,4,15.0,57.6,False
expert,42,50,PROD_P2_STEP1,1,1,5.0,15.379999999999995,42,42,0,1,9.0,0.0,0.0,0.0,0.0,1.0,2.0,3,15.0,10.38,ppo,200,WAIT,0,1,-0.2,58.39999999999995,42,42,1,1,4.0,0.0,1.0,2.0,0.0,0.0,0.0,3,1.0,58.6,False
expert,43,150,ORDER_RAW,1,1,-1.0,14.379999999999995,43,43,1,1,8.0,0.0,0.0,0.0,0.0,1.0,2.0,2,5.0,15.38,ppo,200,WAIT,0,1,-0.2,58.199999999999946,43,43,1,1,4.0,0.0,1.0,2.0,0.0,0.0,0.0,2,-0.2,58.4,False
expert,44,200,WAIT,0,1,-0.22,14.159999999999995,44,44,1,1,8.0,0.0,0.0,0.0,0.0,1.0,3.0,1,-1.0,14.38,ppo,200,WAIT,0,1,-0.2,57.99999999999994,44,44,1,1,4.0,1.0,1.0,2.0,0.0,0.0,0.0,1,-0.2,58.2,True
expert,45,200,WAIT,0,1,-0.2,13.959999999999996,45,45,1,1,8.0,0.0,0.0,0.0,0.0,1.0,3.0,0,-0.22,14.16,ppo,200,WAIT,0,1,-0.2,57.79999999999994,45,45,1,1,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0,-0.2,58.0,True
expert,46,200,WAIT,0,1,-0.2,13.759999999999996,46,46,1,1,8.0,0.0,0.0,0.0,0.0,1.0,3.0,14,-0.2,13.96,ppo,200,WAIT,0,1,-0.2,57.59999999999994,46,46,1,1,4.0,1.0,1.0,2.0,0.0,0.0,0.0,14,-0.2,57.8,True
expert,47,200,WAIT,0,1,-0.2,13.559999999999997,47,47,1,1,8.0,0.0,0.0,0.0,0.0,1.0,3.0,13,-0.2,13.76,ppo,1,PROD_P1,2,1,1.0,58.59999999999994,47,47,0,1,4.0,2.0,1.0,2.0,0.0,0.0,0.0,13,-0.2,57.6,False
expert,48,200,WAIT,0,1,-0.2,13.359999999999998,48,48,1,1,8.0,0.0,0.0,0.0,0.0,1.0,3.0,12,-0.2,13.56,ppo,200,WAIT,0,1,-0.2,58.399999999999935,48,48,1,1,2.0,2.0,1.0,2.0,0.0,0.0,0.0,12,1.0,58.6,True
expert,49,200,WAIT,0,1,-0.2,13.159999999999998,49,49,1,1,8.0,0.0,0.0,0.0,0.0,1.0,3.0,11,-0.2,13.36,ppo,200,WAIT,0,1,-0.2,58.19999999999993,49,49,1,1,2.0,2.0,1.0,2.0,0.0,0.0,0.0,11,-0.2,58.4,True
expert,50,200,WAIT,0,1,-0.2,12.959999999999999,50,50,1,1,8.0,0.0,0.0,0.0,0.0,1.0,3.0,10,-0.2,13.16,ppo,200,WAIT,0,1,-0.2,57.99999999999993,50,50,1,1,2.0,3.0,1.0,2.0,0.0,0.0,0.0,10,-0.2,58.2,True
expert,51,200,WAIT,0,1,-0.2,12.76,51,51,1,1,8.0,0.0,0.0,0.0,0.0,1.0,3.0,9,-0.2,12.96,ppo,200,WAIT,0,1,-0.2,57.799999999999926,51,51,1,1,2.0,3.0,1.0,2.0,0.0,0.0,0.0,9,-0.2,58.0,True
expert,52,50,PROD_P2_STEP1,1,1,5.0,17.759999999999998,52,52,0,1,8.0,0.0,1.0,0.0,0.0,1.0,3.0,8,-0.2,12.76,ppo,200,WAIT,0,1,-0.2,57.59999999999992,52,52,1,1,2.0,3.0,1.0,2.0,0.0,0.0,0.0,8,-0.2,57.8,False
expert,53,150,ORDER_RAW,1,1,-1.0,16.759999999999998,53,53,1,1,7.0,0.0,1.0,0.0,0.0,1.0,3.0,7,5.0,17.76,ppo,1,PROD_P1,2,1,1.0,58.59999999999992,53,53,0,1,2.0,4.0,1.0,2.0,0.0,0.0,0.0,7,-0.2,57.6,False
expert,54,200,WAIT,0,1,-0.2,16.56,54,54,1,1,7.0,0.0,1.0,0.0,0.0,1.0,4.0,6,-1.0,16.76,ppo,200,WAIT,0,1,-0.2,58.39999999999992,54,54,1,1,0.0,4.0,1.0,2.0,0.0,0.0,0.0,6,1.0,58.6,True
expert,55,200,WAIT,0,1,-0.2,16.36,55,55,1,1,7.0,0.0,1.0,0.0,0.0,1.0,4.0,5,-0.2,16.56,ppo,100,PROD_P2_STEP2,1,1,15.0,73.39999999999992,55,55,1,0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,5,-0.2,58.4,False
expert,56,100,PROD_P2_STEP2,1,1,15.0,31.36,56,56,1,0,7.0,0.0,1.0,1.0,0.0,1.0,4.0,4,-0.2,16.36,ppo,200,WAIT,0,1,-0.2,73.19999999999992,56,56,1,1,0.0,5.0,0.0,3.0,0.0,0.0,0.0,4,15.0,73.4,False
expert,57,200,WAIT,0,1,-0.2,31.16,57,57,1,1,7.0,0.0,0.0,1.0,0.0,1.0,4.0,3,15.0,31.36,ppo,200,WAIT,0,1,-0.2,72.99999999999991,57,57,1,1,0.0,5.0,0.0,3.0,0.0,0.0,0.0,3,-0.2,73.2,True
expert,58,200,WAIT,0,1,-0.2,30.96,58,58,1,1,7.0,0.0,0.0,1.0,0.0,1.0,4.0,2,-0.2,31.16,ppo,200,WAIT,0,1,-0.2,72.79999999999991,58,58,1,1,0.0,5.0,0.0,3.0,0.0,0.0,0.0,2,-0.2,73.0,True
expert,59,200,WAIT,0,1,19.8,50.760000000000005,59,59,1,1,7.0,0.0,0.0,1.0,0.0,1.0,4.0,1,-0.2,30.96,ppo,200,WAIT,0,1,21.8,94.59999999999991,59,59,0,1,0.0,6.0,0.0,3.0,0.0,0.0,0.0,1,-0.2,72.8,True
expert,60,200,WAIT,0,1,-0.2,50.56,60,60,1,1,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0,19.8,50.76,ppo,200,WAIT,0,1,-0.2,94.3999999999999,60,60,0,1,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0,21.8,94.6,True
expert,61,200,WAIT,0,1,-0.2,50.36,61,61,1,1,7.0,0.0,0.0,0.0,0.0,0.0,4.0,14,-0.2,50.56,ppo,200,WAIT,0,1,-0.2,94.1999999999999,61,61,0,1,0.0,5.0,0.0,2.0,0.0,0.0,0.0,14,-0.2,94.4,True
expert,62,200,WAIT,0,1,-0.2,50.16,62,62,0,1,7.0,0.0,1.0,0.0,0.0,0.0,4.0,13,-0.2,50.36,ppo,200,WAIT,0,1,-0.2,93.9999999999999,62,62,0,1,0.0,5.0,0.0,2.0,0.0,0.0,0.0,13,-0.2,94.2,True
expert,63,200,WAIT,0,1,-0.2,49.959999999999994,63,63,0,1,7.0,0.0,1.0,0.0,0.0,0.0,4.0,12,-0.2,50.16,ppo,200,WAIT,0,1,-0.2,93.7999999999999,63,63,0,1,0.0,5.0,0.0,2.0,0.0,0.0,0.0,12,-0.2,94.0,True
expert,64,200,WAIT,0,1,-0.2,49.75999999999999,64,64,0,1,7.0,0.0,1.0,0.0,0.0,0.0,4.0,11,-0.2,49.96,ppo,200,WAIT,0,1,-0.2,93.5999999999999,64,64,0,1,0.0,5.0,0.0,2.0,0.0,0.0,0.0,11,-0.2,93.8,True
expert,65,200,WAIT,0,1,-0.2,49.55999999999999,65,65,0,1,7.0,0.0,1.0,0.0,0.0,0.0,4.0,10,-0.2,49.76,ppo,200,WAIT,0,1,-0.2,93.39999999999989,65,65,0,1,0.0,5.0,0.0,2.0,0.0,0.0,0.0,10,-0.2,93.6,True
expert,66,200,WAIT,0,1,-0.2,49.359999999999985,66,66,0,1,7.0,0.0,1.0,0.0,0.0,0.0,4.0,9,-0.2,49.56,ppo,200,WAIT,0,1,-0.2,93.19999999999989,66,66,0,1,0.0,5.0,0.0,2.0,0.0,0.0,0.0,9,-0.2,93.4,True
expert,67,200,WAIT,0,1,-0.2,49.15999999999998,67,67,0,1,7.0,0.0,1.0,0.0,0.0,0.0,4.0,8,-0.2,49.36,ppo,200,WAIT,0,1,-0.2,92.99999999999989,67,67,0,1,0.0,5.0,0.0,2.0,0.0,0.0,0.0,8,-0.2,93.2,True
expert,68,200,WAIT,0,1,-0.2,48.95999999999998,68,68,0,1,7.0,0.0,1.0,0.0,0.0,0.0,4.0,7,-0.2,49.16,ppo,200,WAIT,0,1,-0.2,92.79999999999988,68,68,0,1,0.0,5.0,0.0,2.0,0.0,0.0,0.0,7,-0.2,93.0,True
expert,69,200,WAIT,0,1,-0.2,48.75999999999998,69,69,0,1,7.0,0.0,1.0,0.0,0.0,0.0,4.0,6,-0.2,48.96,ppo,200,WAIT,0,1,-0.2,92.59999999999988,69,69,0,1,0.0,5.0,0.0,2.0,0.0,0.0,0.0,6,-0.2,92.8,True
expert,70,200,WAIT,0,1,-0.2,48.559999999999974,70,70,0,1,7.0,0.0,1.0,0.0,0.0,0.0,4.0,5,-0.2,48.76,ppo,164,ORDER_RAW,15,1,-15.0,77.59999999999988,70,70,0,0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,5,-0.2,92.6,False
expert,71,100,PROD_P2_STEP2,1,1,15.0,63.559999999999974,71,71,0,0,7.0,0.0,1.0,1.0,0.0,0.0,4.0,4,-0.2,48.56,ppo,200,WAIT,0,1,-0.2,77.39999999999988,71,71,0,0,0.0,5.0,0.0,3.0,0.0,0.0,15.0,4,-15.0,77.6,False
expert,72,200,WAIT,0,1,-0.2,63.35999999999997,72,72,0,1,7.0,0.0,0.0,1.0,0.0,0.0,4.0,3,15.0,63.56,ppo,200,WAIT,0,1,-0.2,77.19999999999987,72,72,0,0,0.0,5.0,0.0,3.0,0.0,0.0,15.0,3,-0.2,77.4,True
expert,73,200,WAIT,0,1,-0.2,63.15999999999997,73,73,0,1,7.0,0.0,0.0,1.0,0.0,0.0,4.0,2,-0.2,63.36,ppo,200,WAIT,0,1,-0.2,76.99999999999987,73,73,0,0,0.0,5.0,0.0,3.0,0.0,0.0,15.0,2,-0.2,77.2,True
expert,74,200,WAIT,0,1,-0.2,62.959999999999965,74,74,0,1,7.0,0.0,0.0,1.0,0.0,0.0,4.0,1,-0.2,63.16,ppo,200,WAIT,0,1,-0.2,76.79999999999987,74,74,0,0,0.0,5.0,0.0,3.0,0.0,0.0,15.0,1,-0.2,77.0,True
expert,75,200,WAIT,0,1,-0.2,62.75999999999996,75,75,0,1,7.0,0.0,0.0,1.0,0.0,0.0,4.0,0,-0.2,62.96,ppo,200,WAIT,0,1,-0.2,76.59999999999987,75,75,0,0,0.0,5.0,0.0,3.0,0.0,0.0,15.0,0,-0.2,76.8,True
expert,76,200,WAIT,0,1,-0.2,62.55999999999996,76,76,0,1,7.0,0.0,0.0,1.0,0.0,0.0,4.0,14,-0.2,62.76,ppo,164,ORDER_RAW,15,1,-15.0,61.599999999999866,76,76,0,0,0.0,5.0,0.0,3.0,0.0,0.0,15.0,14,-0.2,76.6,False
expert,77,200,WAIT,0,1,-0.2,62.35999999999996,77,77,0,1,7.0,0.0,0.0,1.0,0.0,0.0,4.0,13,-0.2,62.56,ppo,200,WAIT,0,1,-0.2,61.399999999999864,77,77,0,0,0.0,5.0,0.0,3.0,0.0,0.0,30.0,13,-15.0,61.6,True
expert,78,200,WAIT,0,1,-0.2,62.159999999999954,78,78,0,1,7.0,0.0,0.0,1.0,0.0,0.0,4.0,12,-0.2,62.36,ppo,200,WAIT,0,1,-0.2,61.19999999999986,78,78,0,0,0.0,5.0,0.0,3.0,0.0,0.0,30.0,12,-0.2,61.4,True
expert,79,200,WAIT,0,1,-0.2,61.95999999999995,79,79,0,1,7.0,0.0,0.0,1.0,0.0,0.0,4.0,11,-0.2,62.16,ppo,200,WAIT,0,1,-0.2,60.99999999999986,79,79,0,0,0.0,5.0,0.0,3.0,0.0,0.0,30.0,11,-0.2,61.2,True
expert,80,200,WAIT,0,1,-0.2,61.75999999999995,80,80,0,1,7.0,0.0,0.0,1.0,0.0,0.0,4.0,10,-0.2,61.96,ppo,200,WAIT,0,1,-0.2,60.799999999999855,80,80,0,0,0.0,5.0,0.0,3.0,0.0,0.0,30.0,10,-0.2,61.0,True
expert,81,200,WAIT,0,1,-0.2,61.559999999999945,81,81,0,1,7.0,0.0,0.0,1.0,0.0,0.0,4.0,9,-0.2,61.76,ppo,200,WAIT,0,1,-0.2,60.59999999999985,81,81,0,0,0.0,5.0,0.0,3.0,0.0,0.0,30.0,9,-0.2,60.8,True
expert,82,200,WAIT,0,1,-0.2,61.35999999999994,82,82,0,1,7.0,0.0,0.0,1.0,0.0,0.0,4.0,8,-0.2,61.56,ppo,200,WAIT,0,1,-0.2,60.39999999999985,82,82,0,0,0.0,5.0,0.0,3.0,0.0,0.0,30.0,8,-0.2,60.6,True
expert,83,200,WAIT,0,1,-0.2,61.15999999999994,83,83,0,1,7.0,0.0,0.0,1.0,0.0,0.0,4.0,7,-0.2,61.36,ppo,200,WAIT,0,1,-0.2,60.19999999999985,83,83,0,0,0.0,5.0,0.0,3.0,0.0,0.0,30.0,7,-0.2,60.4,True
expert,84,200,WAIT,0,1,-0.2,60.95999999999994,84,84,0,1,7.0,0.0,0.0,1.0,0.0,0.0,4.0,6,-0.2,61.16,ppo,200,WAIT,0,1,-0.2,59.999999999999844,84,84,0,0,0.0,5.0,0.0,3.0,0.0,0.0,30.0,6,-0.2,60.2,True
expert,85,200,WAIT,0,1,-0.2,60.759999999999934,85,85,0,1,7.0,0.0,0.0,1.0,0.0,0.0,4.0,5,-0.2,60.96,ppo,200,WAIT,0,1,-0.2,59.79999999999984,85,85,0,0,0.0,5.0,0.0,3.0,0.0,0.0,30.0,5,-0.2,60.0,True
expert,86,200,WAIT,0,1,-0.2,60.55999999999993,86,86,0,0,7.0,0.0,0.0,2.0,0.0,0.0,4.0,4,-0.2,60.76,ppo,200,WAIT,0,1,-0.2,59.59999999999984,86,86,0,0,0.0,5.0,0.0,3.0,0.0,0.0,30.0,4,-0.2,59.8,True
expert,87,200,WAIT,0,1,-0.2,60.35999999999993,87,87,0,0,7.0,0.0,0.0,2.0,0.0,0.0,4.0,3,-0.2,60.56,ppo,200,WAIT,0,1,-0.2,59.399999999999835,87,87,0,0,0.0,5.0,0.0,3.0,0.0,0.0,30.0,3,-0.2,59.6,True
